Poll ID,Plantilla,Flujo,Canal,Paso Origen,Nodo Origen,Nodo Destino,Es Fuga,Origen ID,Destino ID,N Clientes,Pct Del Nodo,Nodo Origen Key,Nodo Destino Key
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,1,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.","Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,9250138,9250137,1,100.0,P1 · Vamos a transferir el caso con un agente para ve…,"P2 · Entendemos que pueden surgir imprevistos, pero t…"
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,1,Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,✖ No avanzó (abandonó),true,9250146,__FIN__,4,100.0,P1 · Gracias por tu contacto! Te estás comunicando fu…,✖ No avanzó (P1)
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,9250147,__FIN__,11,100.0,P1 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P1)
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,1,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",false,9250166,9250138,1,100.0,P1 · ¡Hola! Estas hablando con un agente de Atención …,P2 · Vamos a transferir el caso con un agente para ve…
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,2,"Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9250137,9250166,1,100.0,"P2 · Entendemos que pueden surgir imprevistos, pero t…",P3 · ¡Hola! Estas hablando con un agente de Atención …
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,2,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.","Entendemos que pueden surgir imprevistos, pero ten presente que no recibimos tu cancelación a tiempo. Tu especialista te estuvo esperando en el espacio que reservó especialmente para ti.",false,9250138,9250137,1,9.1,P2 · Vamos a transferir el caso con un agente para ve…,"P3 · Entendemos que pueden surgir imprevistos, pero t…"
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,2,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",Gracias por tu contacto! Te estás comunicando fuera de nuestro horario de atención. Déjanos un mensaje detallado para procesar tu solicitud apenas estemos de regreso.,false,9250138,9250165,2,18.2,P2 · Vamos a transferir el caso con un agente para ve…,P3 · Gracias por tu contacto! Te estás comunicando fu…
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,2,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9250138,9250166,8,72.7,P2 · Vamos a transferir el caso con un agente para ve…,P3 · ¡Hola! Estas hablando con un agente de Atención …
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,2,"No es necesario responder este mensaje. Si requieres apoyo, mandenos un mensaje más y serás redireccionado a un agente. Feliz día",¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,false,9250150,9250147,2,66.7,P2 · No es necesario responder este mensaje. Si requi…,P3 · ¡Hola! Estas hablando con un agente de Atención …
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,2,"No es necesario responder este mensaje. Si requieres apoyo, mandenos un mensaje más y serás redireccionado a un agente. Feliz día",✖ No avanzó (abandonó),true,9250150,__FIN__,1,33.3,P2 · No es necesario responder este mensaje. Si requi…,✖ No avanzó (P2)
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,2,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,✖ No avanzó (abandonó),true,9250160,__FIN__,2,100.0,P2 · ¡Hola! Estas hablando con un agente de Atención …,✖ No avanzó (P2)
972847,q3_recordatorio_1_hr_antes,q3_recordatorio_1_hr_antes #972847,atc,2,¡Hola! Estas hablando con un agente de Atención al Cliente. Estoy aquí para ayudarte 😊⭐,"Vamos a transferir el caso con un agente para verificar la posibilidad de recuperar esta sesión. No te olvides, que siempre que nos avises con 2️⃣4️⃣ horas de anticipación, haremos todo lo posible para acomodarte y reagendar.",false,9250166,9250138,1,100.0,P2 · ¡Hola! Estas hablando con un agente de Atención …,P3 · Vamos a transferir el caso con un agente para ve…
